Search_method Problem Max_evals Run Score
evolution-algorithm_lexi_score knapPI_16_1000_1000_4 10000 4 41615
evolution-algorithm_lexi_score knapPI_16_1000_1000_4 10000 5 42041
evolution-algorithm_lexi_score knapPI_16_1000_1000_4 10000 6 41277
evolution-algorithm_lexi_score knapPI_16_1000_1000_4 10000 7 41532
evolution-algorithm_lexi_score knapPI_16_1000_1000_4 10000 8 41026
evolution-algorithm_lexi_score knapPI_16_1000_1000_4 10000 9 40796
evolution-algorithm_lexi_score knapPI_16_1000_1000_4 10000 10 42568
evolution-algorithm_lexi_score knapPI_16_1000_1000_4 10000 11 41544
evolution-algorithm_lexi_score knapPI_16_1000_1000_4 10000 12 41194
evolution-algorithm_lexi_score knapPI_16_1000_1000_4 10000 13 41486
evolution-algorithm_lexi_score knapPI_16_1000_1000_4 10000 14 41430
evolution-algorithm_lexi_score knapPI_16_1000_1000_4 10000 15 41359
evolution-algorithm_lexi_score knapPI_16_1000_1000_4 10000 16 41396
evolution-algorithm_lexi_score knapPI_16_1000_1000_4 10000 17 41362
evolution-algorithm_lexi_score knapPI_16_1000_1000_4 10000 18 41073
evolution-algorithm_lexi_score knapPI_16_1000_1000_4 10000 19 41472
evolution-algorithm_lexi_score knapPI_16_1000_1000_4 10000 20 42088
evolution-algorithm_lexi_score knapPI_16_1000_1000_4 10000 21 40791
evolution-algorithm_lexi_score knapPI_16_1000_1000_4 10000 22 41227
evolution-algorithm_lexi_score knapPI_16_1000_1000_4 10000 23 41389
evolution-algorithm_lexi_score knapPI_16_1000_1000_4 10000 24 41045
evolution-algorithm_lexi_score knapPI_16_1000_1000_4 10000 25 41473
evolution-algorithm_lexi_score knapPI_16_1000_1000_4 10000 26 40803
evolution-algorithm_lexi_score knapPI_16_1000_1000_4 10000 27 41313
evolution-algorithm_lexi_score knapPI_16_1000_1000_4 10000 28 41503
evolution-algorithm_lexi_score knapPI_16_1000_1000_4 10000 29 40477
evolution-algorithm_lexi_score knapPI_16_1000_1000_4 10000 30 42064
evolution-algorithm_lexi_score knapPI_16_1000_1000_4 10000 31 41381
evolution-algorithm_lexi_score knapPI_16_1000_1000_4 10000 32 41151
evolution-algorithm_lexi_score knapPI_16_1000_1000_4 10000 33 40640
evolution-algorithm_lexi_score knapPI_16_1000_1000_4 10000 34 40826
evolution-algorithm_lexi_score knapPI_16_1000_1000_4 10000 35 40611
evolution-algorithm_lexi_score knapPI_16_1000_1000_4 10000 36 41727
evolution-algorithm_lexi_score knapPI_16_1000_1000_4 10000 37 41672
evolution-algorithm_lexi_score knapPI_16_1000_1000_4 10000 38 41991
evolution-algorithm_lexi_score knapPI_16_1000_1000_4 10000 39 41236
evolution-algorithm_lexi_score knapPI_16_1000_1000_4 10000 40 41366
evolution-algorithm_lexi_score knapPI_16_1000_1000_4 10000 41 41718
evolution-algorithm_lexi_score knapPI_16_1000_1000_4 10000 42 41914
evolution-algorithm_lexi_score knapPI_16_1000_1000_4 10000 43 41579
evolution-algorithm_lexi_score knapPI_16_1000_1000_4 10000 44 40906
evolution-algorithm_lexi_score knapPI_16_1000_1000_4 10000 45 41093
evolution-algorithm_lexi_score knapPI_16_1000_1000_4 10000 46 41215
evolution-algorithm_lexi_score knapPI_16_1000_1000_4 10000 47 41400
evolution-algorithm_lexi_score knapPI_16_1000_1000_4 10000 48 41380
evolution-algorithm_lexi_score knapPI_16_1000_1000_4 10000 49 40986
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 0 52148
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 1 50925
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 2 52288
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 3 50580
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 4 51321
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 5 51383
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 6 51545
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 7 51526
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 8 51524
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 9 50700
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 10 50747
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 11 51532
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 12 51142
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 13 51781
evolution-algorithm_lexi_score knapPI_16_1000_1000_5 10000 14 51540
