Search_method Problem Max_evals Run Score
hill_climber_penalized_score knapPI_16_1000_1000_3 10000 45 35324
hill_climber_penalized_score knapPI_16_1000_1000_3 10000 46 37912
hill_climber_penalized_score knapPI_16_1000_1000_3 10000 47 37290
hill_climber_penalized_score knapPI_16_1000_1000_3 10000 48 32747
hill_climber_penalized_score knapPI_16_1000_1000_3 10000 49 36865
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 0 46647
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 1 44841
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 2 39228
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 3 45148
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 4 46829
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 5 43810
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 6 46468
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 7 44645
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 8 46768
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 9 46228
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 10 45481
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 11 41941
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 12 44165
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 13 45414
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 14 44603
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 15 43058
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 16 44049
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 17 43701
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 18 43168
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 19 44243
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 20 42776
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 21 45781
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 22 43168
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 23 41943
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 24 46930
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 25 42961
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 26 43128
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 27 43694
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 28 40728
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 29 45829
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 30 40905
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 31 44086
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 32 42829
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 33 44374
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 34 45299
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 35 44812
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 36 43292
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 37 45378
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 38 43307
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 39 47361
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 40 45158
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 41 43649
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 42 42644
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 43 40915
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 44 44387
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 45 44698
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 46 43251
hill_climber_penalized_score knapPI_16_1000_1000_4 10000 47 45843
